tpsa,nbasic,vsa_hyd,a_aro,weight,peoe_vsa.0,peoe_vsa.1,peoe_vsa.2,peoe_vsa.3,peoe_vsa.4,peoe_vsa.5,peoe_vsa.6,peoe_vsa.0.1,peoe_vsa.1.1,peoe_vsa.2.1,peoe_vsa.3.1,peoe_vsa.4.1,peoe_vsa.5.1,peoe_vsa.6.1,a_acc,a_acid,a_base,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,slogp_vsa0,slogp_vsa1,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,smr_vsa0,smr_vsa1,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,tpsa.1,logp.o.w.,frac.anion7.,frac.cation7.,andrewbind,rotatablebonds,mlogp,clogp,mw,nocount,hbdnr,rule.of.5violations,alert,prx,ub,pol,inthb,adistm,adistd,polar_area,nonpolar_area,psa_npsa,tcsa,tcpa,tcnp,ovality,surface_area,volume,most_negative_charge,most_positive_charge,sum_absolute_charge,dipole_moment,homo,lumo,hardness,ppsa1,ppsa2,ppsa3,pnsa1,pnsa2,pnsa3,fpsa1,fpsa2,fpsa3,fnsa1,fnsa2,fnsa3,wpsa1,wpsa2,wpsa3,wnsa1,wnsa2,wnsa3,dpsa1,dpsa2,dpsa3,rpcg,rncg,wpcs,wncs,sadh1,sadh2,sadh3,chdh1,chdh2,chdh3,scdh1,scdh2,scdh3,saaa1,saaa2,saaa3,chaa1,chaa2,chaa3,scaa1,scaa2,scaa3,ctdh,ctaa,mchg,achg,rdta,n_sp2,n_sp3,o_sp2,o_sp3,logBBB
46.18,0,321.3207,15,397.587,81.45432,93.11557,24.86906,3.145961,0,0,34.47605,80.75284,81.03514,0,0,5.682576,0,2.503756,2,0,2,8.186332,0,11.36515,11.36515,23.83368,0,47.02139,16.78553,10.45062,18.43958,7.300724,0,0,126.3922,41.71878,154.9387,0,63.80692,0,26.97674,2.889928,179.6787,18.43958,131.2557,55.34,5.281,0,0.998,15,6,2.95943,5.048946,395.571075,4,2,1,0,0,5.3,2,0,512.216309,12.6688,47.026501,619.315308,0.0759,0.0115,0.1631,0.0124,1.2017,666.341919,1227.755493,-0.6016,0.3108,7.6714,2.4807,-8.9254,-0.6578,4.1338,476.660309,1828.330933,52.7099,189.681595,-727.563721,-29.5874,0.7153,2.7438,0.0791,0.2847,-1.0919,-0.0444,317.618713,1218.293335,35.122799,126.392799,-484.806213,-19.7153,286.978699,2555.894531,82.297203,0.081,0.1568,1.4726,0.8405,20.8888,10.4444,0.0313,0.6201,0.31,9.00E-04,6.4882,3.2441,0.0097,26.1378,6.5344,0.0392,-1.7933,-0.4483,-0.0027,-11.3013,-2.8253,-0.017,2,4,0.9124,0.8861,0.5,19.508499,5.3668,0,1.2625,0.32
53.599998,0,304.0751,12,381.52,118.0644,85.63164,24.86906,3.145961,12.94953,0,34.47605,45.46603,61.27452,0,0,0,13.56692,2.503756,2,0,2,16.07068,0,11.36515,11.36515,28.1076,0,50.1457,5.258784,27.84418,36.87916,6.37115,35.38387,0,141.1455,79.45559,26.43975,23.86222,47.02139,3.124314,19.57852,2.756747,235.0587,42.13794,35.38387,62.76,3.389,0,0.998,16.6,6,2.6553,3.439799,379.50647,5,2,0,0,1,4.7,2,0,1048.822754,19.6241,68.228401,577.420715,0.1182,0.0139,0.1311,0.0155,1.1958,645.649109,1179.742676,-0.6615,0.4898,8.9463,3.933,-8.3816,0.4186,4.4001,474.848907,2124.074463,54.781898,170.800201,-764.016174,-35.766499,0.7355,3.2898,0.0848,0.2645,-1.1833,-0.0554,306.585785,1371.406738,35.3699,110.277,-493.286407,-23.0926,304.048798,2888.09082,90.548302,0.1095,0.1479,0.7664,0.28,20.134199,10.0671,0.0312,0.6159,0.308,0.001,6.2154,3.1077,0.0096,46.201099,11.5503,0.0716,-1.7817,-0.4454,-0.0028,-18.4534,-4.6134,-0.0286,2,4,0.9019,0.8887,0.5,0,8.0969,35.173401,4.8239,-0.22
83.559998,0,366.3052,17,502.704,93.65582,92.33118,44.36477,23.8697,0,13.16662,34.47605,104.1263,61.27452,0,0,5.682576,0,34.52028,4,0,2,40.20285,0,11.36515,11.36515,45.12986,0,48.53995,64.95721,10.62271,18.43958,10.4863,67.07504,0,141.1455,41.71878,124.8702,48.17169,63.80692,1.518561,23.69366,3.257494,197.3219,18.43958,171.6455,92.72,4.537,0,0.998,19.5,8,2.80188,4.425202,500.686798,7,2,1,0,4,6.3,3,0,2371.94458,78.499802,97.6735,678.835205,0.1439,0.0163,0.1298,0.0187,1.2483,776.508728,1458.839722,-1.1269,1.3845,12.6778,4.1827,-8.9232,-1.0111,3.956,565.700989,3585.929688,63.786701,210.807602,-1336.290649,-56.042,0.7285,4.618,0.0821,0.2715,-1.7209,-0.0722,439.271698,2784.505615,49.530899,163.693893,-1037.641235,-43.517101,354.893402,4922.220215,119.828697,0.2184,0.1778,0.7417,0,19.603901,9.8019,0.0252,0.6176,0.3088,8.00E-04,6.0707,3.0354,0.0078,78.069603,13.0116,0.1005,-2.7172,-0.4529,-0.0035,-34.2239,-5.704,-0.0441,2,6,0.9022,0.8889,0.3333,1.2235,6.2058,65.539902,5.1004,-0.37
40.16,1,374.8684,12,438.588,148.7814,123.2969,16.91704,21.20127,0,0,8.619013,79.54063,36.76471,0,0,0,0,10.01502,4,0,1,10.01502,0,0,0,25.37556,0,36.12398,0,14.98186,59.86327,10.78195,89.63614,0,123.5023,113.2104,15.73028,14.1242,32.99966,4.410796,26.0834,0,255.5811,59.86327,70.76774,41.36,5.99,0,0.996,18.1,6,3.82745,5.699999,437.58429,5,0,1,0,1,4.2,3,0,3275.329102,39.222,81.0271,665.315308,0.1218,0.0107,0.0982,0.012,1.2639,746.342407,1349.268188,-0.4124,0.161,7.9599,2.7666,-8.9685,0.1229,4.5457,547.879272,2180.525635,56.225899,198.462997,-789.870728,-34.762901,0.7341,2.9216,0.0753,0.2659,-1.0583,-0.0466,408.905609,1627.418701,41.963799,148.121399,-589.513977,-25.945101,349.41629,2970.396484,90.988899,0.0405,0.1036,0.4906,0.2502,0,0,0,0,0,0,0,0,0,81.0271,16.2054,0.1086,-1.4987,-0.2997,-0.002,-21.642401,-4.3285,-0.029,0,5,0,0,0,0,2.415,0,78.612,0.74
38.91,0,130.885,10,198.269,49.73073,23.7611,17.23803,0,0,0,0,49.2687,36.76471,0,0,0,5.682576,6.651119,1,0,0,5.682576,0,0,17.74249,20.09865,0,32.89719,16.78553,0,0,5.942323,37.73681,0,75.28984,37.73681,2.756747,0,16.78553,0,5.942323,7.473849,178.9435,0,0,38.91,2.443,0,0.997,-2.8,1,2.20852,3.274,198.269928,2,2,0,0,0,3.6,1,0,0,0,64.845299,348.475311,0.1861,0.0137,0.0873,0.0162,1.0982,413.320587,686.599915,-1.0186,0.4392,5.6598,2.0992,-8.3116,-0.2218,4.0449,297.199097,841.039185,42.376099,116.121597,-328.611115,-39.894699,0.7191,2.0348,0.1025,0.2809,-0.7951,-0.0965,122.838501,347.618896,17.5149,47.995399,-135.821701,-16.4893,181.077499,1169.650269,82.270798,0.1552,0.3599,2.0251,8.0484,26.9949,13.4974,0.0653,0.8754,0.4377,0.0021,11.8141,5.9071,0.0286,15.4904,15.4904,0.0375,-0.464,-0.464,-0.0011,-7.1882,-7.1882,-0.0174,2,1,1.4578,1.4563,2,15.4904,22.360001,0,0,1.16
38.91,0,93.95268,5,129.207,33.978,38.92948,0,0,0,0,25.85704,14.23097,19.76062,0,0,0,5.682576,1.105434,1,0,1,5.682576,0,17.74249,17.74249,8.675612,0,32.89719,16.78553,0,18.43958,0.9295738,18.86841,0,33.03037,0,31.27769,0,16.78553,32.89719,0.9295738,0,51.89877,18.43958,31.27769,40.53,-0.102,0,0.972,1.4,3,-0.315849,-0.223,128.196915,2,2,0,0,0,1.7,0,0,216.895798,9.9916,96.499001,233.368805,0.4135,0.0093,0.0317,0.0131,1.0909,329.867798,494.428986,-0.8176,0.3291,3.0633,1.8266,-9.7606,-0.4063,4.6772,188.667404,288.972992,35.0797,141.200394,-216.270294,-35.867401,0.5719,0.876,0.1063,0.4281,-0.6556,-0.1087,62.235298,95.322899,11.5717,46.577499,-71.340599,-11.8315,47.466999,505.243286,70.947098,0.2149,0.5338,5.8819,14.0496,49.946499,24.9732,0.1514,0.6501,0.3251,0.002,16.2556,8.1278,0.0493,46.552502,23.2763,0.1411,-1.2208,-0.6104,-0.0037,-29.676399,-14.8382,-0.09,2,2,1.1467,1.1427,1,20.2337,26.3188,0,0,-0.42
64.629997,1,188.4011,6,290.339,83.16784,54.97013,3.145961,0,0,29.417,17.23803,24.50981,36.76471,0,0,0,27.13384,5.007512,4,0,1,32.14135,0,5.682576,5.682576,29.417,0,18.01075,15.49093,60.29458,0,31.45859,35.38387,0,88.21592,56.60522,0,69.72421,18.01075,4.410796,17.61816,0,144.8211,15.49093,35.38387,69.21,2.155,0,0.99,13.6,5,2.17034,2.1592,289.334137,5,1,0,0,4,3.6,1,0,1118.535034,59.158501,80.3722,445.378204,0.1805,0.0127,0.0828,0.0149,1.16,525.750427,907.317993,-0.5413,0.4361,6.6544,1.6084,-9.9836,-0.2671,4.8583,351.645813,1169.98938,46.454102,174.104507,-579.276794,-37.711201,0.6688,2.2254,0.0884,0.3312,-1.1018,-0.0717,184.877899,615.122375,24.423201,91.5355,-304.554993,-19.8267,177.541306,1749.266113,84.165298,0.1311,0.1627,0.8879,1.1539,19.5002,19.5002,0.0371,0.297,0.297,6.00E-04,5.7925,5.7925,0.011,60.872002,12.1744,0.1158,-1.9957,-0.3991,-0.0038,-25.2728,-5.0546,-0.0481,1,5,0.8384,0.8384,0.2,0,7.0924,48.657501,5.1222,-0.01
24.5,1,421.3601,18,456.674,100.0588,128.6817,24.86906,3.145961,0,0,25.85704,31.13543,172.2993,0,0,0,0,2.503756,1,0,2,2.503756,0,5.682576,5.682576,8.458519,0,32.13495,0,7.963937,36.87916,17.1531,35.38387,8.821592,229.3614,37.73681,90.33504,3.124314,29.01064,4.410796,34.77126,0,285.5378,36.87916,102.0359,30.28,6.928,0,0.993,17.200001,8,5.02471,6.5978,454.661316,3,1,1,0,0,5.8,1,0,48.392799,2.5785,5.1548,716.659485,0.0072,0.012,1.6843,0.0121,1.2038,721.814392,1380.579102,-0.6306,0.3405,8.6823,2.2628,-8.8984,0.4238,4.6611,559.001282,2426.695801,56.126099,162.813004,-706.792603,-22.4107,0.7744,3.3619,0.0778,0.2256,-0.9792,-0.031,403.495209,1751.624023,40.5126,117.520798,-510.173096,-16.1763,396.188293,3133.488281,78.536797,0.0784,0.1453,0,0,0,0,0,0.3405,0.3405,5.00E-04,0,0,0,5.1548,1.7183,0.0071,-1.3123,-0.4374,-0.0018,-1.2712,-0.4237,-0.0018,1,3,0.9711,0.9711,0.3333,0,0,0,5.1548,0.48
59.32,0,265.7585,15,353.466,107.6777,88.0658,46.27711,3.145961,0,0,34.47605,12.2549,61.27452,0,0,5.682576,2.503756,2.503756,2,0,2,8.186332,0,11.36515,11.36515,39.06988,0,47.02139,16.78553,3.981969,18.43958,11.39114,44.89121,0,130.4826,41.71878,57.00902,9.507346,63.80692,0,24.59851,6.980347,179.6787,18.43958,68.70988,68.48,3.663,0,0.998,14.1,5,2.55013,3.312549,351.452301,5,2,0,0,2,5.3,2,0,1396.983643,43.104698,77.852997,530.068787,0.1469,0.0117,0.0915,0.0134,1.1826,607.921814,1096.002563,-0.5935,0.3107,7.1261,0.8605,-8.8434,-0.1592,4.3421,430.888702,1535.283081,48.464199,177.033096,-630.78009,-31.9457,0.7088,2.5255,0.0797,0.2912,-1.0376,-0.0525,261.946594,933.33197,29.4624,107.622299,-383.464905,-19.4205,253.855606,2166.063232,80.409897,0.0872,0.1666,0.1674,1.0333,20.1465,10.0732,0.0331,0.6195,0.3098,0.001,6.2252,3.1126,0.0102,57.706501,11.5413,0.0949,-1.942,-0.3884,-0.0032,-18.2407,-3.6481,-0.03,2,5,0.9023,0.8934,0.4,25.7174,6.2035,0,25.785601,0.49
35.5,1,237.0005,12,283.395,69.41582,96.07417,0,0,10.32417,0,17.23803,70.83932,36.76471,0,0,0,0,7.76754,1,0,1,0,0,5.682576,5.682576,21.85762,13.56692,46.52029,0,0,36.87916,6.37115,70.634,0,123.5023,18.86841,10.75692,0,43.39598,3.124314,11.61458,5.513495,180.1075,36.87916,32.89719,40.08,3.565,0,0.999,10.9,5,3.07612,3.801,282.388855,3,2,0,0,0,4.2,3,0,418.497498,5.636,95.587502,462.950897,0.2065,0.012,0.07,0.0145,1.1874,558.538513,959.353821,-0.6819,0.3677,6.6903,2.7835,-8.3516,0.2611,4.3064,395.032593,1321.441162,52.733799,163.505798,-546.950684,-38.192402,0.7073,2.3659,0.0944,0.2927,-0.9793,-0.0684,220.6409,738.075684,29.453899,91.324303,-305.493011,-21.3319,231.526794,1868.391846,90.926201,0.1099,0.2039,3.158,0,47.021599,23.510799,0.0842,0.6735,0.3368,0.0012,16.158199,8.0791,0.0289,48.566002,24.283001,0.087,-1.0686,-0.5343,-0.0019,-24.372601,-12.1863,-0.0436,2,2,0.925,0.8711,1,0,14.9981,0,33.567799,0.53
52.049999,1,200.8186,15,265.336,23.8577,46.91925,22.56942,0,0,0,25.85704,24.50981,85.78432,33.18653,0,5.902359,0,1.105434,1,0,1,10.88526,0,17.74249,17.74249,21.06043,0,32.89719,19.5966,0,0,3.185575,9.734121,0,172.1402,22.85037,32.10079,9.734121,19.5966,32.89719,7.167543,13.3515,177.6571,0,32.10079,53.67,3.713,0,0.992,8.4,5,2.88159,3.138,264.329865,3,2,0,0,2,5.8,1,0,604.269409,36.518101,91.8592,422.785492,0.2173,0.0106,0.0591,0.0128,1.1621,514.644714,876.312012,-0.7973,0.3302,5.4312,4.0838,-9.5107,-0.5575,4.4766,295.252594,801.78772,42.1213,219.391998,-595.780396,-45.611801,0.5737,1.5579,0.0818,0.4263,-1.1577,-0.0886,151.950195,412.635712,21.6775,112.908897,-306.615204,-23.473801,75.860603,1397.568115,87.733002,0.1216,0.2936,1.4675,7.4438,21.139999,10.57,0.0411,0.644,0.322,0.0013,6.8314,3.4157,0.0133,70.719101,23.573,0.1374,-1.0246,-0.3415,-0.002,-25.257999,-8.4193,-0.0491,2,3,1.1275,1.1193,0.6667,20.4779,25.354,0,24.8873,0
55.43,1,295.6165,11,386.479,65.67353,149.4193,6.699551,0,0,12.94953,8.619013,36.76471,73.52943,0,18.84208,0,13.56692,0,3,0,1,32.409,0,0,0,33.04818,0,3.124314,29.4569,27.84418,36.87916,5.942323,49.5602,0,164.731,72.59435,0,26.98653,38.10438,0,9.924292,5.942323,196.5255,79.75223,32.89719,54.93,3.267,0,0.989,19.6,3,2.93975,2.281035,385.472656,6,0,0,0,5,6.8,1,0,1286.785645,36.236599,71.885597,641.98407,0.112,0.01,0.0996,0.0112,1.266,713.869812,1259.046875,-0.5438,0.4483,7.1591,3.6866,-8.6995,-0.5344,4.0826,492.378296,1762.494141,60.380402,221.491501,-792.8396,-42.131599,0.6897,2.4689,0.0846,0.3103,-1.1106,-0.059,351.493988,1258.191284,43.103802,158.116104,-565.984192,-30.0765,270.88681,2555.33374,102.5121,0.1252,0.1519,0.5329,0,0,0,0,0,0,0,0,0,0,68.621597,17.155399,0.0961,-0.9602,-0.2401,-0.0013,-23.829599,-5.9574,-0.0334,0,4,0,0,0,21.424299,11.1875,39.2738,0,0.06
91.480003,1,303.576,12,445.534,84.87046,97.06499,41.62091,8.619013,12.55737,12.94953,8.619013,35.41966,73.52943,0,0,29.49985,20.21804,7.904431,3,0,1,19.2495,0,0,23.42507,30.83965,13.56692,79.41748,23.86839,27.84418,36.87916,10.35312,0,0,141.1455,94.34203,50.68773,26.98653,72.09098,24.24562,9.924292,2.32792,286.8243,42.13794,0,92.68,3.75692,0,0.465,21.299999,8,2.84613,1.678999,444.529114,6,4,0,0,3,4.7,1,0,891.482117,26.1635,126.106102,606.860229,0.2078,0.0172,0.0999,0.0208,1.2522,732.966309,1331.66272,-1.0152,0.5101,12.594,4.6873,-8.7926,0.0152,4.4039,460.428711,2899.308105,71.547897,272.537598,-1716.163818,-74.997902,0.6282,3.9556,0.0976,0.3718,-2.3414,-0.1023,337.47879,2125.095215,52.4422,199.760895,-1257.890259,-54.970901,187.891098,4615.47168,146.545807,0.081,0.1612,0,4.0692,53.087601,13.2719,0.0724,1.6985,0.4246,0.0023,22.787201,5.6968,0.0311,47.645901,11.9115,0.065,-1.7171,-0.4293,-0.0023,-20.165899,-5.0415,-0.0275,4,4,1.4582,1.287,1,4.8361,29.443001,25.0973,13.6421,-0.89
34.029999,0,158.6181,0,270.15,45.48419,54.22917,0,0,0,12.94953,17.23803,76.83597,0,0,0,0,13.56692,0,1,0,1,13.56692,0,5.682576,5.682576,19.64908,0,18.01075,8.383098,23.86222,55.31873,8.821592,5.811852,0,35.28637,18.86841,45.95409,23.86222,21.13507,8.821592,5.811852,0,54.15477,60.57752,45.95409,36.92,1.123,0,0.997,11,0,1.55219,0.99376,269.148071,3,1,0,0,1,2.4,0,0,173.493301,8.2259,60.781601,363.290985,0.1673,0.011,0.0767,0.0128,1.0959,424.07251,715.816284,-0.6143,0.4586,4.6633,6.7814,-8.5774,-0.1918,4.1928,359.913788,839.196411,34.862301,64.158798,-149.596405,-21.5833,0.8487,1.9789,0.0822,0.1513,-0.3528,-0.0509,152.629501,355.880096,14.7841,27.208,-63.439701,-9.1529,295.755005,988.792786,56.445599,0.1967,0.2634,1.2016,2.2362,23.0042,23.0042,0.0542,0.3163,0.3163,7.00E-04,7.2761,7.2761,0.0172,37.777401,18.8887,0.0891,-1.0298,-0.5149,-0.0024,-17.385099,-8.6925,-0.041,1,2,0.9305,0.9305,0.5,0,8.4886,29.288799,0,-0.05
29.26,1,229.2985,12,291.826,51.84413,64.9799,0,0,0,0,25.85704,61.27452,73.85237,0,0,0,0,1.105434,0,0,1,0,0,17.74249,17.74249,13.3991,0,36.0215,0,0,36.87916,0,3.101468,3.500607,123.5023,18.86841,76.88168,0,0,39.12297,3.500607,5.513495,142.3707,36.87916,71.36819,30.88,3.831,0,0.998,9.1,4,4.0911,4.9931,290.8172,2,2,0,0,0,4.2,4,0,0,0,76.083298,448.50589,0.1696,0.0105,0.0726,0.0123,1.1733,524.589172,889.012024,-0.8119,0.3248,5.5242,3.0871,-7.7509,-0.214,3.7685,318.37149,879.376221,42.845699,206.217697,-569.595703,-37.369499,0.6069,1.6763,0.0817,0.3931,-1.0858,-0.0712,167.014206,461.311188,22.4764,108.179604,-298.803711,-19.6036,112.153702,1448.971924,80.215202,0.1176,0.294,3.2192,7.7361,49.766102,24.883101,0.0949,0.6468,0.3234,0.0012,16.101999,8.051,0.0307,26.317101,26.317101,0.0502,-0.8119,-0.8119,-0.0015,-21.368,-21.368,-0.0407,2,1,1.1368,1.1354,2,0,26.317101,0,0,0.97
15.27,1,244.9047,12,271.408,47.32438,105.2801,0,0,0,0,17.23803,49.01962,68.78024,0,0,0,0,0,0,0,1,0,0,5.682576,5.682576,13.3991,0,21.13507,0,0,36.87916,0,35.99866,0,141.1455,18.86841,37.73304,0,18.01075,6.225782,0,5.513495,160.0139,36.87916,65.11673,19.85,3.727,0,0.999,8.6,4,4.0911,4.33,270.399261,2,1,0,0,0,4.2,4,0,0,0,33.1138,493.306885,0.0671,0.0103,0.1632,0.011,1.1774,526.420715,888.959473,-0.6191,0.3069,5.4051,2.4559,-7.6004,0.0276,3.814,330.503113,893.200928,41.120899,195.917694,-529.477295,-24.046,0.6278,1.6967,0.0781,0.3722,-1.0058,-0.0457,173.983704,470.199402,21.6469,103.135101,-278.727814,-12.6583,134.585403,1422.678223,65.166901,0.1135,0.2291,2.0569,3.4361,18.1145,18.1145,0.0344,0.3069,0.3069,6.00E-04,5.5588,5.5588,0.0106,14.9993,14.9993,0.0285,-0.6191,-0.6191,-0.0012,-9.2863,-9.2863,-0.0176,1,1,0.926,0.926,1,0,14.9993,0,0,0.59
29.26,1,218.9095,12,253.369,69.41582,55.84618,0,0,0,0,25.85704,46.32951,73.52943,0,0,0,0,1.105434,0,0,1,0,0,17.74249,17.74249,13.3991,0,36.0215,0,0,36.87916,6.37115,37.73681,0,141.1455,18.86841,5.513495,0,0,36.0215,6.37115,5.513495,197.7507,36.87916,0,30.88,3.311,0,0.998,8.3,4,3.40632,4.2305,252.36235,2,2,0,0,0,4.2,2,0,0,0,76.264801,433.475586,0.1759,0.0123,0.0823,0.0145,1.155,509.740509,871.807373,-0.8156,0.3222,6.2785,1.6168,-8.304,0.4842,4.3941,366.621887,1150.912476,51.077301,143.118698,-449.283203,-36.439602,0.7192,2.2578,0.1002,0.2808,-0.8814,-0.0715,186.882004,586.666687,26.0361,72.9534,-229.017807,-18.5748,223.503204,1600.195679,87.516899,0.1026,0.2598,2.8098,6.8371,49.948101,24.974001,0.098,0.6442,0.3221,0.0013,16.088499,8.0443,0.0316,26.3167,26.3167,0.0516,-0.8156,-0.8156,-0.0016,-21.4632,-21.4632,-0.0421,2,1,1.1378,1.1377,2,0,26.3167,0,0,0.96
28.16,0,189.3769,6,266.674,17.06154,80.57015,20.20132,0,0,0,26.28353,24.50981,29.58195,0,35.72591,5.682576,0,0,1,0,1,5.682576,0,5.682576,5.682576,20.20132,0,21.13507,16.78553,0,73.75832,3.185575,0,10.8313,35.28637,0,86.3569,0,79.67662,10.88383,6.257354,2.32792,35.28637,73.75832,39.14864,32.74,2.18076,0,0.827,11.2,2,2.76219,1.707458,265.66748,3,1,0,0,2,2.4,3,0,87.440002,4.0663,48.638699,403.917206,0.1204,0.0103,0.0963,0.0116,1.1372,452.556,746.543213,-0.6289,0.4102,4.6816,4.0974,-9.8427,-0.7741,4.5343,276.008606,646.07782,29.1341,176.547394,-413.26059,-30.8855,0.6099,1.4276,0.0644,0.3901,-0.9132,-0.0682,124.909401,292.386414,13.1848,79.897598,-187.023499,-13.9774,99.461197,1059.338379,60.019501,0.1752,0.2687,0.0695,4.234,23.0613,23.0613,0.051,0.3147,0.3147,7.00E-04,7.2579,7.2579,0.016,18.8563,9.4281,0.0417,-1.0742,-0.5371,-0.0024,-11.2898,-5.6449,-0.0249,1,2,0.9436,0.9436,0.5,3.0961,22.4813,0,0,1.64
69.260002,0,232.5095,11,344.374,44.00552,71.05766,19.89188,8.458519,0,12.94953,0,55.51239,73.52943,0,18.84208,0,27.13384,0,4,0,0,45.97592,0,0,0,41.5067,0,0,35.14451,47.72443,18.43958,5.942323,16.66301,0,164.731,34.85754,33.32602,47.72443,38.10438,0,5.942323,5.942323,158.7887,67.00026,33.32602,67.56,2.418,0,0,7.6,4,2.21195,0.792035,344.376129,6,0,0,0,5,7.3,1,0,1529.607544,56.8675,96.440804,522.127991,0.1847,0.0105,0.0675,0.0125,1.2199,618.568787,1073.60791,-0.5319,0.4545,6.5084,3.6018,-8.691,-0.5228,4.0841,378.908813,1233.042236,50.421799,239.659897,-779.900513,-50.771702,0.6126,1.9934,0.0815,0.3874,-1.2608,-0.0821,234.381104,762.721375,31.189301,148.246201,-482.422089,-31.4058,139.248795,2012.942627,101.193497,0.1397,0.1634,0.3793,0,0,0,0,0,0,0,0,0,0,93.176498,23.2941,0.1506,-0.8736,-0.2184,-0.0014,-28.986601,-7.2466,-0.0469,0,4,0,0,0,26.2892,3.2643,66.887199,0,-0.31
72.5,0,270.9,11,373.416,103.2791,71.05766,19.89188,0,12.94953,12.94953,0,36.76471,73.52943,0,18.84208,0,27.13384,0,4,0,0,45.97592,0,0,0,45.99771,0,0,37.84,47.72443,18.43958,5.942323,82.45738,0,164.731,34.85754,0,47.72443,41.22869,0,5.942323,5.942323,158.7887,66.57143,65.79437,70.8,2.061,0,0,9.6,4,2.0818,0.198035,373.417877,7,0,0,0,6,7.3,1,0,1396.492676,50.714001,89.379501,576.247314,0.1551,0.0116,0.0863,0.0134,1.2445,665.62677,1163.179077,-0.8218,0.5051,7.7112,3.5592,-8.6403,-0.4622,4.0891,449.178009,1731.857422,55.032501,216.4487,-834.542603,-46.286499,0.6748,2.6018,0.0827,0.3252,-1.2538,-0.0695,298.984894,1152.77063,36.6311,144.074097,-555.493896,-30.8095,232.729294,2566.399902,101.319,0.131,0.2132,0.4836,0.4078,0,0,0,0,0,0,0,0,0,84.201797,21.050501,0.1265,-0.9249,-0.2312,-0.0014,-27.149401,-6.7873,-0.0408,0,4,0,0,0,26.2887,5.1777,57.913101,0,-1
12.03,1,313.2955,12,312.501,42.65386,96.14642,0,0,0,0,17.23803,61.5236,110.2941,19.76062,0,0,0,0,0,0,1,0,0,5.682576,5.682576,0,0,18.01075,0,0,18.43958,9.556725,32.89719,0,158.7887,37.73681,98.87157,0,18.01075,0,9.556725,0,196.5255,18.43958,131.7688,16.61,6.131,0,0.999,9.9,5,4.44854,4.538,311.49295,1,1,1,0,0,4.2,0,0,0,0,33.292702,544.151611,0.0612,0.0099,0.1711,0.0105,1.1642,577.444275,1038.784302,-0.6183,0.3049,5.6968,2.2512,-8.4679,0.2171,4.3425,413.272614,1177.174316,46.653,164.171799,-467.63031,-29.3267,0.7157,2.0386,0.0808,0.2843,-0.8098,-0.0508,238.641907,679.752625,26.939501,94.800102,-270.030396,-16.9345,249.100693,1644.804688,75.979797,0.107,0.2171,1.9582,3.2556,18.295099,18.295099,0.0317,0.3049,0.3049,5.00E-04,5.5778,5.5778,0.0097,14.9976,14.9976,0.026,-0.6183,-0.6183,-0.0011,-9.2734,-9.2734,-0.0161,1,1,0.9232,0.9232,1,0,14.9976,0,0,0.22
36.419998,1,174.5211,6,265.551,4.519746,45.99291,8.530772,30.43035,0,0,24.30059,24.50981,88.74584,0,0,0.136891,0.136891,0.136891,0,0,3,0,0,17.04773,17.04773,22.38112,0,34.79628,19.90984,0,36.87916,0,0,10.50182,35.28637,0,120.2027,16.78553,0,18.01075,10.50182,20.7675,35.28637,38.77825,117.4459,38.03,3.61,0,0.989,8.9,2,4.02083,2.477284,264.543213,3,2,0,0,5,3,4,0,0,0,59.810902,406.885406,0.147,0.0115,0.09,0.0132,1.1538,466.696411,764.896729,-0.958,0.7399,5.3851,2.3102,-8.7431,-0.4084,4.1673,200.018997,538.559875,35.383301,266.677399,-718.039978,-23.736099,0.4286,1.154,0.0758,0.5714,-1.5386,-0.0509,93.348099,251.343903,16.5133,124.457397,-335.106598,-11.0775,-66.658401,1256.599854,59.1194,0.2748,0.3558,0.0459,2.7142,42.368198,21.184099,0.0908,0.8816,0.4408,0.0019,18.764299,9.3822,0.0402,9.7163,9.7163,0.0208,-0.6449,-0.6449,-0.0014,-6.2659,-6.2659,-0.0134,2,1,1.4114,1.2991,2,9.7163,7.7265,0,0,0.47
