STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/18/2001,9.84,2048,128,0,0,0,75,83,66,,200,330,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/19/2001,11.41,1731,1724,0,0,0,73,80,65,,180,180,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/20/2001,11.41,1559,1558,0,0,0,74,82,66,,180,180,0,25.1,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/21/2001,9.62,1834,1833,0.07,0,0,72,76,67,,100,110,0,17,21,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/22/2001,10.96,1341,1241,0,0,0,73,79,66,,140,150,0,21,25.1,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/23/2001,12.3,1249,1256,0.16,0,0,74,79,69,,170,170,0,25.9,32,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/24/2001,7.61,1528,1748,0.02,0,0,73,79,67,,320,320,0,14.1,16.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/25/2001,7.16,1724,1245,0,0,0,75,84,65,,170,190,0,13,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/26/2001,8.5,1322,1324,0,0,0,78,88,68,,200,190,0,16.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/27/2001,11.41,1705,1320,0,0,0,82,93,70,,300,320,0,21,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/28/2001,12.53,953,1052,0,0,0,85,93,77,,310,360,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/29/2001,9.17,2048,1756,0,0,0,77,80,73,,200,180,0,14.1,17,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/30/2001,11.41,2358,2358,0.02,0,0,82,91,73,,230,230,0,33.1,40.9,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/1/2001,15.43,1649,2358,0.47,0,0,77,89,65,,320,230,0,33.1,40.9,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/2/2001,16.11,134,36,0,0,0,66,75,56,,320,330,0,30,38,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/3/2001,12.97,1608,1521,0,0,0,66,75,56,,170,170,0,25.1,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/4/2001,7.61,2216,2216,0.91,0,0,71,75,66,,270,260,0,16.1,19.9,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/5/2001,11.18,1946,1944,0.3,0,0,74,80,67,,280,260,0,28,36,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/6/2001,13.2,1642,1641,0,0,0,69,75,63,,300,310,0,21.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/7/2001,12.53,1343,1345,0,0,0,69,76,61,,180,170,0,23,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/8/2001,8.95,1236,955,0.74,0,0,70,75,64,,170,180,0,16.1,21,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/9/2001,7.38,1617,1734,0,0,0,74,80,68,,190,170,0,14.1,15,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/10/2001,10.74,2007,2022,0,0,0,79,87,70,,260,260,0,28,33.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/11/2001,12.3,649,657,0,0,0,76,84,67,,320,320,0,30,34.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/12/2001,12.97,1706,1705,0,0,0,73,79,66,,260,260,0,21,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/13/2001,10.29,1529,1529,0,0,0,71,79,63,,300,300,0,17.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/14/2001,12.53,2021,1646,0,0,0,73,81,64,,320,310,0,21.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/15/2001,8.95,1211,1210,0,0,0,73,83,63,,350,360,0,21.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/16/2001,9.17,2002,1910,0,0,0,73,81,64,,190,190,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/17/2001,7.61,1737,1736,0.31,0,0,77,85,68,,30,20,0,17,21,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/18/2001,8.5,1529,1528,0,0,0,73,79,67,,110,110,0,17.9,21.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/19/2001,11.41,835,739,0,0,0,72,78,65,,40,60,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/20/2001,8.28,1334,1104,0,0,0,71,80,62,,200,50,0,15,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/21/2001,9.62,1803,1803,0,0,0,73,83,62,,180,180,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/22/2001,10.74,1745,1745,0,0,0,72,79,64,,160,160,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/23/2001,12.75,1706,1719,0,0,0,75,82,67,,180,190,0,25.1,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/24/2001,13.2,1507,1615,0,0,0,78,85,71,,180,180,0,23,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/25/2001,11.41,1457,1458,0,0,0,84,91,77,,190,180,0,19.9,21.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/26/2001,10.29,1125,1113,0,0,0,72,81,63,,20,10,0,23.9,30,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/27/2001,9.62,1112,1117,0,0,0,69,78,59,,360,10,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/28/2001,10.29,1843,1754,0,0,0,69,77,61,,190,190,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/29/2001,9.62,1601,1457,0,0,0,71,76,65,,120,120,0,17.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/30/2001,8.5,1012,759,0,0,0,70,78,62,,30,60,0,17.9,21.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/31/2001,7.38,1315,1358,0,0,0,70,81,59,,180,180,0,15,17,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/1/2001,9.62,1624,1635,0,0,0,78,88,67,,180,190,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/2/2001,13.2,1613,1512,0,0,0,80,88,71,,180,190,0,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/3/2001,13.87,1646,1645,0,0,0,77,83,71,,180,180,0,21.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/4/2001,6.71,1802,1759,0,0,0,75,79,70,,230,240,0,16.1,17.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/5/2001,6.26,1713,1807,0,0,0,76,83,68,,170,190,0,15,19.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/6/2001,9.84,1627,1626,0,0,0,79,87,71,,180,190,0,23,28,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/7/2001,11.18,1638,1450,0,0,0,86,96,75,,230,230,0,21,23.9,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/8/2001,9.84,1634,1431,0,0,0,90,99,80,,210,200,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/9/2001,12.3,1736,1735,0,0,0,87,98,76,,190,180,0,23.9,28,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/10/2001,9.84,1429,1422,0.33,0,0,82,90,74,,310,300,0,28,32,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/11/2001,6.93,2126,2125,0.02,0,0,75,77,72,,40,40,0,14.1,16.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/12/2001,5.37,2341,2258,0.31,0,0,75,78,71,,210,200,0,12.1,14.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/13/2001,7.16,1858,1857,0.66,0,0,76,81,71,,10,360,0,15,17,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/14/2001,10.51,1933,1933,0.35,0,0,77,86,67,,20,10,0,17.9,21,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/15/2001,6.49,1345,1557,0,0,0,74,82,66,,140,130,0,15,17,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/16/2001,9.4,2057,2203,0,0,0,72,80,64,,180,180,0,17.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/17/2001,12.3,1800,2041,0,0,0,80,86,73,,190,250,0,19.9,21,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/18/2001,10.07,1438,1734,0,0,0,78,85,71,,190,200,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/19/2001,6.04,1701,1854,0.12,0,0,78,83,73,,160,170,0,14.1,16.1,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/20/2001,8.95,1525,1436,0,0,0,78,84,71,,180,190,0,21,25.1,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/21/2001,10.29,1746,1448,0,0,0,77,82,72,,220,220,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/22/2001,9.62,1402,1416,0,0,0,79,89,69,,260,260,0,17.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/23/2001,8.28,1558,1557,0.27,0,0,76,82,69,,190,190,0,19.9,23,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/24/2001,9.17,849,1234,0,0,0,76,84,67,,20,360,0,17.9,23.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/25/2001,8.95,1637,1655,0,0,0,72,80,64,,130,110,0,17,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/26/2001,10.07,2157,1954,0,0,0,69,78,59,,200,190,0,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/27/2001,11.86,1525,1528,0.01,0,0,77,83,71,,180,190,0,23.9,29.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/28/2001,8.5,1626,1637,0,0,0,77,83,71,,180,190,0,17.9,21.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/29/2001,7.38,43,42,0,0,0,74,81,67,,310,320,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/30/2001,9.17,1516,1457,0,0,0,72,80,64,,150,160,0,17.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/31/2001,12.3,2003,2002,0,0,0,78,82,73,,190,190,0,21.9,25.1,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/1/2001,12.75,604,2349,0,0,0,74,83,64,,320,360,0,19.9,23,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/2/2001,7.61,12,2352,0,0,0,66,74,58,,360,10,0,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/3/2001,5.82,1708,1610,0,0,0,67,77,57,,150,150,0,14.1,17.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/4/2001,8.05,1429,1429,0.03,0,0,73,79,66,,180,180,0,17.9,21,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/5/2001,10.07,806,1200,0,0,0,70,79,61,,20,360,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/6/2001,8.28,1610,1614,0,0,0,67,76,58,,180,170,0,16.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/7/2001,12.08,1708,1707,0,0,0,73,82,63,,190,190,0,19.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/8/2001,11.41,1955,1924,0,0,0,74,81,66,,190,180,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/9/2001,8.72,1625,1624,0,0,0,75,82,68,,150,150,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/10/2001,12.3,1418,1415,0.69,0,0,77,83,70,,170,170,0,21.9,25.9,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/11/2001,9.4,1122,1126,0,0,0,73,82,63,,320,340,0,17.9,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/12/2001,8.72,311,317,0,0,0,68,75,60,,350,360,0,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/13/2001,12.3,1642,1641,0,0,0,72,82,62,,180,180,0,21.9,25.1,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/14/2001,11.41,313,312,1.38,0,0,62,71,52,,360,360,0,25.9,31.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/15/2001,7.83,1141,943,0,0,0,60,69,51,,350,10,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/16/2001,4.47,1525,1338,0,0,0,62,73,50,,180,60,0,13,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/17/2001,6.04,1403,1328,0,0,0,65,76,54,,170,180,0,13,15,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/18/2001,5.14,1447,1445,0,0,0,69,79,58,,210,220,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/19/2001,7.61,1613,1409,0,0,0,68,76,59,,140,140,0,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/20/2001,10.51,1236,1235,0.69,0,0,70,74,66,,200,200,0,23.9,29.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/21/2001,9.62,420,422,0.98,0,0,72,76,67,,190,190,0,25.1,29.1,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/22/2001,6.04,1700,1820,0,0,0,70,75,65,,170,180,0,13,15,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/23/2001,5.37,1425,1223,0,0,0,71,78,63,,160,180,0,12.1,14.1,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/24/2001,12.75,2357,2353,0.02,0,0,72,76,68,,140,130,0,23,30,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/25/2001,13.87,250,250,0.27,0,0,66,73,58,,160,170,0,32,40.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/26/2001,12.75,1418,1637,0,0,0,58,65,51,,230,260,0,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/27/2001,10.74,1012,1011,0,0,0,61,67,54,,230,230,0,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/28/2001,7.83,1721,1435,0,0,0,59,67,51,,30,340,0,16.1,19.9,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/29/2001,17,1556,1555,0,0,0,59,65,53,,20,20,0,25.1,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,9/30/2001,17.9,1010,1047,0.53,0,0,52,54,50,,30,30,0,29.1,34.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/1/2001,10.29,33,32,0.06,0,0,53,58,48,,10,10,0,23.9,32,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/2/2001,5.14,1634,1410,0,0,0,62,75,49,,290,240,0,17,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/3/2001,8.05,1723,1708,0,0,0,66,75,57,,190,190,0,16.1,17.9,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/4/2001,8.05,1058,1942,0,0,0,69,78,59,,230,220,0,16.1,17,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/5/2001,12.08,2353,2329,0,0,0,66,74,58,,180,190,0,25.1,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/6/2001,18.57,935,934,0.07,0,0,61,69,53,,260,270,0,33.1,40,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/7/2001,15.66,1511,1322,0,0,0,51,58,44,,300,300,0,29.1,36,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/8/2001,14.09,924,923,0,0,0,48,55,40,,310,310,0,25.1,31.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/9/2001,6.04,2353,2352,0,0,0,47,58,35,,220,220,0,19.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/10/2001,10.96,1153,1139,0,0,0,57,67,47,,230,230,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/11/2001,10.51,1754,1716,0,0,0,62,70,54,,180,180,0,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/12/2001,4.03,1557,1538,0,0,0,63,71,54,,170,170,0,13,14.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/13/2001,5.59,1957,1926,0,0,0,65,73,57,,90,100,0,15,17.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/14/2001,10.96,2340,2133,0.06,0,0,62,67,57,,120,110,0,17.9,23.9,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/15/2001,14.09,325,342,0.22,0,0,63,71,55,,290,290,0,25.9,31.1,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/16/2001,11.63,2209,2209,0.06,0,0,58,68,47,,260,270,0,30,36.9,1,,,,,,,,,1,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/17/2001,23.49,1425,1309,0,0,0,53,59,47,,260,270,0,33.1,40,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/18/2001,11.18,23,22,0,0,0,49,57,40,,290,290,0,30,36,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/19/2001,10.07,2012,2010,0,0,0,49,61,37,,210,200,0,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/20/2001,4.92,1512,1512,0,0,0,60,69,50,,230,230,0,17.9,19.9,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,10/21/2001,10.74,1706,1702,0,0,0,58,68,48,,180,180,0,30,34.9,1,,,,,,,,,,1,,,,,,,,,
